vin,model,segment,color,trim_level,engine_type,assembly_date,assembly_shift,assembly_line,target_market,planned_delivery_date,msrp_usd,production_sequence,quality_gate_passed
VIN112564,LuxurySUV-L4,Premium SUV,Red,Base,ICE,2024-06-02T00:00:00,day,Line_1,Premium Export,2024-07-08T00:00:00,123680,12564,True
VIN112565,FamilySUV-M3,SUV,White,Base,ICE,2024-10-08T00:00:00,night,Line_1,Export,2024-10-24T00:00:00,89419,12565,True
VIN112566,CityHatch-C5,Compact,White,Sport,ICE,2024-07-28T00:00:00,evening,Line_2,Domestic,2024-08-28T00:00:00,61574,12566,True
VIN112567,CityHatch-C5,Compact,White,Base,ICE,2024-07-28T00:00:00,day,Line_2,Domestic,2024-09-09T00:00:00,40014,12567,True
VIN112568,EcoSedan-X1,Compact,Blue,Sport,ICE,2024-02-09T00:00:00,day,Line_2,Export,2024-02-27T00:00:00,71364,12568,True
VIN112569,EcoSedan-X1,Compact,White,Sport,ICE,2024-04-26T00:00:00,night,Line_2,Export,2024-05-12T00:00:00,99027,12569,True
VIN112570,WorkTruck-T6,Commercial,Black,Luxury,ICE,2024-12-13T00:00:00,day,Line_2,Domestic,2025-01-01T00:00:00,81892,12570,True
VIN112571,WorkTruck-T6,Commercial,White,Sport,Hybrid,2024-06-07T00:00:00,night,Line_2,Domestic,2024-06-25T00:00:00,47822,12571,True
VIN112572,CityHatch-C5,Compact,White,Base,ICE,2024-09-06T00:00:00,evening,Line_1,Domestic,2024-10-19T00:00:00,65578,12572,True
VIN112573,WorkTruck-T6,Commercial,White,Base,ICE,2024-08-21T00:00:00,night,Line_1,Commercial Export,2024-09-09T00:00:00,43044,12573,False
VIN112574,CityHatch-C5,Compact,Brown,Sport,ICE,2024-09-12T00:00:00,night,Line_1,Domestic,2024-09-29T00:00:00,63980,12574,True
VIN112575,SportSedan-S2,Mid-size,Blue,Base,ICE,2024-07-01T00:00:00,day,Line_1,Domestic,2024-07-26T00:00:00,101690,12575,True
VIN112576,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-03-18T00:00:00,evening,Line_2,Commercial Export,2024-04-29T00:00:00,72218,12576,True
VIN112577,WorkTruck-T6,Commercial,White,Base,Electric,2024-06-17T00:00:00,evening,Line_2,Domestic,2024-07-25T00:00:00,71398,12577,True
VIN112578,CityHatch-C5,Compact,White,Sport,ICE,2024-09-23T00:00:00,evening,Line_1,Domestic,2024-10-26T00:00:00,65593,12578,True
VIN112579,CityHatch-C5,Compact,Black,Base,Hybrid,2024-12-24T00:00:00,day,Line_1,Domestic,2025-02-06T00:00:00,89425,12579,True
VIN112580,WorkTruck-T6,Commercial,Gray,Base,ICE,2024-10-22T00:00:00,night,Line_1,Domestic,2024-11-25T00:00:00,56728,12580,True
VIN112581,CityHatch-C5,Compact,Green,Premium,ICE,2024-12-08T00:00:00,day,Line_1,Domestic,2025-01-17T00:00:00,39548,12581,True
VIN112582,EcoSedan-X1,Compact,Black,Sport,Hybrid,2024-04-07T00:00:00,night,Line_1,Export,2024-05-10T00:00:00,75626,12582,True
VIN112583,WorkTruck-T6,Commercial,Black,Base,ICE,2024-06-19T00:00:00,evening,Line_1,Domestic,2024-07-09T00:00:00,103895,12583,True
VIN112584,SportSedan-S2,Mid-size,Gray,Premium,ICE,2024-06-15T00:00:00,night,Line_1,Domestic,2024-07-12T00:00:00,55436,12584,True
VIN112585,LuxurySUV-L4,Premium SUV,Brown,Sport,ICE,2024-12-29T00:00:00,day,Line_1,Premium Export,2025-01-30T00:00:00,110112,12585,True
VIN112586,CityHatch-C5,Compact,Brown,Premium,ICE,2024-09-12T00:00:00,day,Line_1,Domestic,2024-10-10T00:00:00,43158,12586,True
VIN112587,EcoSedan-X1,Compact,Silver,Luxury,ICE,2024-10-08T00:00:00,night,Line_1,Export,2024-11-05T00:00:00,42016,12587,True
VIN112588,EcoSedan-X1,Compact,Silver,Luxury,ICE,2024-09-19T00:00:00,night,Line_2,Domestic,2024-10-07T00:00:00,85529,12588,True
VIN112589,LuxurySUV-L4,Premium SUV,Black,Base,ICE,2024-02-13T00:00:00,night,Line_1,Premium Export,2024-03-20T00:00:00,57561,12589,True
VIN112590,FamilySUV-M3,SUV,Red,Sport,ICE,2024-11-18T00:00:00,evening,Line_2,Domestic,2024-12-07T00:00:00,115540,12590,False
VIN112591,EcoSedan-X1,Compact,Black,Sport,Electric,2024-07-08T00:00:00,evening,Line_2,Export,2024-08-14T00:00:00,72371,12591,True
VIN112592,EcoSedan-X1,Compact,Blue,Sport,Electric,2024-03-02T00:00:00,night,Line_2,Export,2024-04-02T00:00:00,70817,12592,True
VIN112593,EcoSedan-X1,Compact,White,Base,ICE,2024-11-23T00:00:00,night,Line_1,Export,2024-12-15T00:00:00,55581,12593,True
VIN112594,WorkTruck-T6,Commercial,Silver,Sport,Hybrid,2024-10-13T00:00:00,night,Line_1,Commercial Export,2024-10-31T00:00:00,101815,12594,True
VIN112595,CityHatch-C5,Compact,White,Sport,ICE,2024-04-10T00:00:00,evening,Line_2,Domestic,2024-05-11T00:00:00,66495,12595,True
VIN112596,EcoSedan-X1,Compact,Red,Sport,ICE,2024-02-25T00:00:00,evening,Line_2,Domestic,2024-03-30T00:00:00,68658,12596,True
VIN112597,EcoSedan-X1,Compact,White,Base,ICE,2024-10-22T00:00:00,evening,Line_1,Domestic,2024-11-27T00:00:00,45522,12597,True
VIN112598,FamilySUV-M3,SUV,White,Base,Electric,2024-10-31T00:00:00,evening,Line_2,Domestic,2024-12-05T00:00:00,98556,12598,True
VIN112599,CityHatch-C5,Compact,Black,Sport,ICE,2024-10-31T00:00:00,day,Line_2,Domestic,2024-11-23T00:00:00,73283,12599,True
VIN112600,LuxurySUV-L4,Premium SUV,White,Base,ICE,2024-08-07T00:00:00,evening,Line_2,Premium Export,2024-08-28T00:00:00,105116,12600,True
VIN112601,WorkTruck-T6,Commercial,Black,Base,ICE,2024-08-10T00:00:00,day,Line_2,Commercial Export,2024-08-29T00:00:00,70589,12601,True
VIN112602,CityHatch-C5,Compact,Red,Sport,ICE,2024-07-11T00:00:00,day,Line_1,Domestic,2024-08-10T00:00:00,80037,12602,True
VIN112603,WorkTruck-T6,Commercial,Gray,Premium,Hybrid,2024-06-24T00:00:00,day,Line_1,Domestic,2024-08-05T00:00:00,63428,12603,False
VIN112604,SportSedan-S2,Mid-size,White,Luxury,ICE,2024-07-11T00:00:00,day,Line_2,Domestic,2024-07-27T00:00:00,62528,12604,True
VIN112605,CityHatch-C5,Compact,Other,Sport,ICE,2024-07-10T00:00:00,day,Line_2,Domestic,2024-08-20T00:00:00,42352,12605,True
VIN112606,WorkTruck-T6,Commercial,White,Premium,ICE,2024-06-11T00:00:00,night,Line_1,Domestic,2024-07-12T00:00:00,61559,12606,True
VIN112607,CityHatch-C5,Compact,Gray,Base,ICE,2024-10-01T00:00:00,day,Line_1,Domestic,2024-10-23T00:00:00,55749,12607,True
VIN112608,CityHatch-C5,Compact,Other,Premium,ICE,2024-05-23T00:00:00,day,Line_2,Domestic,2024-06-17T00:00:00,89136,12608,True
VIN112609,SportSedan-S2,Mid-size,Red,Base,ICE,2024-04-20T00:00:00,night,Line_2,Premium Export,2024-06-02T00:00:00,96499,12609,True
VIN112610,EcoSedan-X1,Compact,Gray,Sport,Hybrid,2024-05-27T00:00:00,night,Line_1,Domestic,2024-07-08T00:00:00,62546,12610,True
VIN112611,CityHatch-C5,Compact,Red,Base,ICE,2024-07-30T00:00:00,night,Line_2,Domestic,2024-08-31T00:00:00,66787,12611,False
VIN112612,SportSedan-S2,Mid-size,Silver,Sport,Hybrid,2024-11-12T00:00:00,evening,Line_1,Premium Export,2024-12-05T00:00:00,94315,12612,True
VIN112613,EcoSedan-X1,Compact,Silver,Sport,ICE,2024-08-03T00:00:00,night,Line_1,Domestic,2024-09-12T00:00:00,64841,12613,True
VIN112614,CityHatch-C5,Compact,Gray,Sport,ICE,2024-06-13T00:00:00,evening,Line_1,Domestic,2024-07-15T00:00:00,76319,12614,True
VIN112615,EcoSedan-X1,Compact,White,Sport,ICE,2024-10-17T00:00:00,day,Line_1,Domestic,2024-11-30T00:00:00,73453,12615,True
VIN112616,LuxurySUV-L4,Premium SUV,Blue,Luxury,ICE,2024-10-15T00:00:00,day,Line_1,Premium Export,2024-11-13T00:00:00,57032,12616,True
VIN112617,WorkTruck-T6,Commercial,White,Sport,ICE,2024-05-02T00:00:00,day,Line_2,Domestic,2024-06-05T00:00:00,102647,12617,True
VIN112618,EcoSedan-X1,Compact,White,Base,ICE,2024-02-06T00:00:00,evening,Line_1,Export,2024-03-15T00:00:00,46618,12618,True
VIN112619,EcoSedan-X1,Compact,Silver,Luxury,ICE,2024-02-14T00:00:00,evening,Line_2,Export,2024-03-07T00:00:00,80243,12619,True
VIN112620,WorkTruck-T6,Commercial,Black,Premium,Electric,2024-08-17T00:00:00,night,Line_1,Domestic,2024-09-08T00:00:00,72665,12620,True
VIN112621,CityHatch-C5,Compact,Gray,Base,ICE,2024-12-12T00:00:00,day,Line_1,Domestic,2025-01-20T00:00:00,64766,12621,True
VIN112622,LuxurySUV-L4,Premium SUV,Gray,Sport,ICE,2024-11-19T00:00:00,evening,Line_2,Premium Export,2024-12-09T00:00:00,65271,12622,True
VIN112623,SportSedan-S2,Mid-size,Red,Luxury,ICE,2024-04-18T00:00:00,night,Line_2,Domestic,2024-05-06T00:00:00,93068,12623,True
VIN112624,FamilySUV-M3,SUV,White,Base,Hybrid,2024-08-03T00:00:00,night,Line_2,Export,2024-08-31T00:00:00,109782,12624,True
VIN112625,EcoSedan-X1,Compact,Silver,Base,ICE,2024-08-06T00:00:00,day,Line_1,Domestic,2024-09-19T00:00:00,52619,12625,True
VIN112626,WorkTruck-T6,Commercial,Black,Luxury,ICE,2024-03-14T00:00:00,day,Line_2,Commercial Export,2024-04-09T00:00:00,82682,12626,True
VIN112627,CityHatch-C5,Compact,White,Base,ICE,2024-07-25T00:00:00,evening,Line_1,Domestic,2024-08-22T00:00:00,74826,12627,True
VIN112628,WorkTruck-T6,Commercial,White,Base,ICE,2024-10-01T00:00:00,day,Line_1,Domestic,2024-11-10T00:00:00,72293,12628,True
VIN112629,EcoSedan-X1,Compact,Gray,Sport,ICE,2024-03-10T00:00:00,day,Line_2,Domestic,2024-04-16T00:00:00,51644,12629,True
VIN112630,SportSedan-S2,Mid-size,Silver,Premium,Hybrid,2024-07-26T00:00:00,night,Line_2,Premium Export,2024-08-15T00:00:00,64577,12630,True
VIN112631,FamilySUV-M3,SUV,Black,Sport,ICE,2024-12-10T00:00:00,evening,Line_1,Domestic,2025-01-11T00:00:00,64987,12631,True
VIN112632,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-04-13T00:00:00,evening,Line_2,Commercial Export,2024-04-30T00:00:00,76654,12632,True
VIN112633,FamilySUV-M3,SUV,Silver,Base,ICE,2024-04-24T00:00:00,day,Line_2,Export,2024-06-02T00:00:00,81481,12633,True
VIN112634,CityHatch-C5,Compact,Blue,Premium,ICE,2024-07-26T00:00:00,night,Line_1,Domestic,2024-08-26T00:00:00,44867,12634,True
VIN112635,CityHatch-C5,Compact,White,Premium,ICE,2024-05-18T00:00:00,day,Line_2,Domestic,2024-06-20T00:00:00,72657,12635,True
VIN112636,WorkTruck-T6,Commercial,White,Base,ICE,2024-06-03T00:00:00,day,Line_1,Domestic,2024-07-15T00:00:00,68857,12636,True
VIN112637,SportSedan-S2,Mid-size,Red,Premium,Electric,2024-12-12T00:00:00,evening,Line_2,Domestic,2025-01-08T00:00:00,70426,12637,True
VIN112638,SportSedan-S2,Mid-size,Silver,Base,Hybrid,2024-11-05T00:00:00,day,Line_2,Premium Export,2024-11-25T00:00:00,88141,12638,True
VIN112639,EcoSedan-X1,Compact,White,Sport,ICE,2024-04-16T00:00:00,evening,Line_1,Domestic,2024-05-03T00:00:00,42083,12639,True
VIN112640,LuxurySUV-L4,Premium SUV,Blue,Base,Hybrid,2024-07-28T00:00:00,day,Line_2,Premium Export,2024-08-11T00:00:00,129540,12640,True
VIN112641,SportSedan-S2,Mid-size,Silver,Sport,ICE,2024-03-05T00:00:00,evening,Line_1,Premium Export,2024-04-17T00:00:00,75509,12641,True
VIN112642,SportSedan-S2,Mid-size,Red,Luxury,Electric,2024-08-14T00:00:00,day,Line_1,Premium Export,2024-09-20T00:00:00,72211,12642,True
VIN112643,EcoSedan-X1,Compact,Gray,Sport,ICE,2024-01-02T00:00:00,night,Line_1,Domestic,2024-02-10T00:00:00,103391,12643,True
VIN112644,EcoSedan-X1,Compact,White,Sport,Hybrid,2024-02-19T00:00:00,evening,Line_2,Export,2024-03-06T00:00:00,51032,12644,True
VIN112645,EcoSedan-X1,Compact,Black,Luxury,ICE,2024-12-09T00:00:00,evening,Line_2,Domestic,2024-12-23T00:00:00,96451,12645,True
VIN112646,EcoSedan-X1,Compact,Silver,Base,ICE,2024-03-02T00:00:00,night,Line_2,Domestic,2024-03-18T00:00:00,80941,12646,True
VIN112647,CityHatch-C5,Compact,White,Sport,ICE,2024-04-15T00:00:00,night,Line_1,Domestic,2024-05-22T00:00:00,71580,12647,True
VIN112648,EcoSedan-X1,Compact,White,Base,ICE,2024-10-16T00:00:00,evening,Line_2,Domestic,2024-11-26T00:00:00,45246,12648,True
VIN112649,CityHatch-C5,Compact,Black,Luxury,ICE,2024-02-21T00:00:00,evening,Line_1,Domestic,2024-04-02T00:00:00,58443,12649,True
VIN112650,CityHatch-C5,Compact,Black,Sport,ICE,2024-07-21T00:00:00,evening,Line_2,Domestic,2024-08-23T00:00:00,68062,12650,True
VIN112651,EcoSedan-X1,Compact,Black,Luxury,ICE,2024-07-06T00:00:00,evening,Line_2,Export,2024-08-05T00:00:00,41486,12651,True
VIN112652,LuxurySUV-L4,Premium SUV,Black,Sport,ICE,2024-05-30T00:00:00,day,Line_1,Premium Export,2024-06-16T00:00:00,82000,12652,True
VIN112653,CityHatch-C5,Compact,Gray,Sport,ICE,2024-04-11T00:00:00,evening,Line_1,Domestic,2024-05-10T00:00:00,84732,12653,True
VIN112654,SportSedan-S2,Mid-size,Silver,Luxury,ICE,2024-04-19T00:00:00,evening,Line_2,Premium Export,2024-05-28T00:00:00,104542,12654,True
VIN112655,CityHatch-C5,Compact,Red,Base,ICE,2024-06-20T00:00:00,evening,Line_2,Domestic,2024-07-17T00:00:00,83241,12655,True
VIN112656,CityHatch-C5,Compact,White,Luxury,ICE,2024-04-13T00:00:00,night,Line_1,Domestic,2024-05-07T00:00:00,42535,12656,True
VIN112657,FamilySUV-M3,SUV,White,Sport,ICE,2024-11-12T00:00:00,night,Line_1,Export,2024-12-13T00:00:00,70208,12657,True
VIN112658,CityHatch-C5,Compact,Gray,Premium,Electric,2024-08-23T00:00:00,night,Line_2,Domestic,2024-09-18T00:00:00,66810,12658,True
VIN112659,CityHatch-C5,Compact,Red,Base,ICE,2024-05-16T00:00:00,night,Line_1,Domestic,2024-06-18T00:00:00,59353,12659,False
VIN112660,EcoSedan-X1,Compact,Blue,Base,ICE,2024-07-29T00:00:00,evening,Line_2,Domestic,2024-08-29T00:00:00,40015,12660,True
VIN112661,CityHatch-C5,Compact,Black,Base,Hybrid,2024-09-16T00:00:00,day,Line_2,Domestic,2024-10-12T00:00:00,74951,12661,True
VIN112662,EcoSedan-X1,Compact,Other,Base,Hybrid,2024-08-24T00:00:00,day,Line_2,Export,2024-10-07T00:00:00,99287,12662,True
VIN112663,SportSedan-S2,Mid-size,Black,Luxury,ICE,2024-07-01T00:00:00,day,Line_1,Premium Export,2024-08-08T00:00:00,77151,12663,True
VIN112664,FamilySUV-M3,SUV,Silver,Sport,Hybrid,2024-04-25T00:00:00,day,Line_1,Domestic,2024-05-16T00:00:00,46834,12664,True
VIN112665,FamilySUV-M3,SUV,Black,Base,ICE,2024-04-21T00:00:00,night,Line_2,Domestic,2024-05-13T00:00:00,97483,12665,True
VIN112666,CityHatch-C5,Compact,Blue,Base,ICE,2024-04-29T00:00:00,evening,Line_2,Domestic,2024-05-15T00:00:00,69233,12666,True
VIN112667,CityHatch-C5,Compact,Silver,Base,Hybrid,2024-12-07T00:00:00,night,Line_2,Domestic,2025-01-07T00:00:00,36649,12667,True
VIN112668,FamilySUV-M3,SUV,Black,Luxury,ICE,2024-12-14T00:00:00,night,Line_2,Export,2025-01-27T00:00:00,78406,12668,True
VIN112669,FamilySUV-M3,SUV,White,Luxury,ICE,2024-06-02T00:00:00,night,Line_1,Export,2024-07-03T00:00:00,89634,12669,True
VIN112670,CityHatch-C5,Compact,Silver,Sport,ICE,2024-12-23T00:00:00,day,Line_2,Domestic,2025-01-18T00:00:00,80822,12670,True
VIN112671,SportSedan-S2,Mid-size,Gray,Base,ICE,2024-04-08T00:00:00,night,Line_2,Domestic,2024-05-20T00:00:00,98244,12671,True
VIN112672,SportSedan-S2,Mid-size,Silver,Base,ICE,2024-04-26T00:00:00,evening,Line_2,Premium Export,2024-06-03T00:00:00,95405,12672,True
VIN112673,SportSedan-S2,Mid-size,White,Sport,Electric,2024-12-17T00:00:00,evening,Line_1,Domestic,2025-01-09T00:00:00,54025,12673,True
VIN112674,EcoSedan-X1,Compact,Gray,Premium,ICE,2024-10-09T00:00:00,day,Line_2,Export,2024-11-15T00:00:00,87582,12674,True
VIN112675,EcoSedan-X1,Compact,Black,Sport,Electric,2024-01-16T00:00:00,night,Line_2,Export,2024-02-11T00:00:00,46715,12675,True
VIN112676,EcoSedan-X1,Compact,Gray,Sport,Hybrid,2024-09-04T00:00:00,evening,Line_2,Export,2024-10-03T00:00:00,47072,12676,True
VIN112677,SportSedan-S2,Mid-size,Silver,Sport,ICE,2024-11-19T00:00:00,night,Line_2,Premium Export,2025-01-01T00:00:00,108075,12677,True
VIN112678,SportSedan-S2,Mid-size,White,Base,ICE,2024-03-12T00:00:00,evening,Line_1,Premium Export,2024-04-05T00:00:00,85346,12678,True
VIN112679,LuxurySUV-L4,Premium SUV,White,Sport,ICE,2024-09-07T00:00:00,evening,Line_1,Premium Export,2024-09-24T00:00:00,114153,12679,True
VIN112680,FamilySUV-M3,SUV,Black,Base,ICE,2024-08-22T00:00:00,evening,Line_2,Export,2024-10-01T00:00:00,95006,12680,True
VIN112681,WorkTruck-T6,Commercial,White,Sport,Hybrid,2024-11-22T00:00:00,night,Line_1,Domestic,2025-01-01T00:00:00,82008,12681,True
VIN112682,FamilySUV-M3,SUV,Silver,Luxury,ICE,2024-04-22T00:00:00,day,Line_1,Domestic,2024-05-10T00:00:00,63307,12682,True
VIN112683,SportSedan-S2,Mid-size,Black,Premium,ICE,2024-10-11T00:00:00,night,Line_2,Premium Export,2024-11-24T00:00:00,45166,12683,True
VIN112684,FamilySUV-M3,SUV,White,Premium,ICE,2024-05-12T00:00:00,evening,Line_1,Export,2024-06-16T00:00:00,98311,12684,True
VIN112685,EcoSedan-X1,Compact,White,Base,Hybrid,2024-02-09T00:00:00,night,Line_1,Domestic,2024-02-28T00:00:00,79409,12685,True
VIN112686,SportSedan-S2,Mid-size,Silver,Luxury,ICE,2024-02-04T00:00:00,evening,Line_1,Domestic,2024-03-02T00:00:00,81711,12686,True
VIN112687,EcoSedan-X1,Compact,Silver,Base,ICE,2024-12-01T00:00:00,night,Line_1,Export,2025-01-09T00:00:00,66867,12687,True
VIN112688,CityHatch-C5,Compact,Black,Sport,ICE,2024-02-05T00:00:00,evening,Line_1,Domestic,2024-02-19T00:00:00,76177,12688,True
VIN112689,FamilySUV-M3,SUV,White,Luxury,Hybrid,2024-06-18T00:00:00,evening,Line_2,Export,2024-07-02T00:00:00,54476,12689,True
VIN112690,CityHatch-C5,Compact,Blue,Base,ICE,2024-02-12T00:00:00,night,Line_1,Domestic,2024-02-26T00:00:00,58383,12690,True
VIN112691,EcoSedan-X1,Compact,White,Sport,ICE,2024-11-06T00:00:00,night,Line_2,Export,2024-12-20T00:00:00,101283,12691,True
VIN112692,WorkTruck-T6,Commercial,White,Sport,ICE,2024-09-17T00:00:00,night,Line_1,Commercial Export,2024-10-06T00:00:00,98342,12692,True
VIN112693,WorkTruck-T6,Commercial,Blue,Sport,ICE,2024-07-04T00:00:00,day,Line_2,Domestic,2024-07-26T00:00:00,99838,12693,True
VIN112694,EcoSedan-X1,Compact,White,Luxury,ICE,2024-11-08T00:00:00,night,Line_2,Export,2024-12-13T00:00:00,99374,12694,True
VIN112695,WorkTruck-T6,Commercial,Red,Sport,ICE,2024-01-18T00:00:00,night,Line_1,Commercial Export,2024-02-23T00:00:00,47076,12695,True
VIN112696,CityHatch-C5,Compact,Silver,Sport,ICE,2024-08-01T00:00:00,night,Line_2,Domestic,2024-08-29T00:00:00,43909,12696,True
VIN112697,CityHatch-C5,Compact,Silver,Base,Hybrid,2024-04-08T00:00:00,day,Line_1,Domestic,2024-05-11T00:00:00,59542,12697,True
VIN112698,EcoSedan-X1,Compact,Blue,Sport,ICE,2024-05-12T00:00:00,day,Line_2,Domestic,2024-06-07T00:00:00,86173,12698,True
VIN112699,LuxurySUV-L4,Premium SUV,Silver,Luxury,ICE,2024-05-03T00:00:00,night,Line_1,Premium Export,2024-06-08T00:00:00,63053,12699,True
VIN112700,EcoSedan-X1,Compact,Red,Base,ICE,2024-06-20T00:00:00,day,Line_2,Domestic,2024-07-10T00:00:00,98210,12700,True
VIN112701,CityHatch-C5,Compact,Blue,Sport,Hybrid,2024-11-15T00:00:00,night,Line_2,Domestic,2024-12-04T00:00:00,69589,12701,True
VIN112702,EcoSedan-X1,Compact,Green,Luxury,ICE,2024-08-02T00:00:00,evening,Line_2,Export,2024-08-17T00:00:00,45855,12702,True
VIN112703,EcoSedan-X1,Compact,Gray,Premium,ICE,2024-11-23T00:00:00,evening,Line_1,Domestic,2024-12-26T00:00:00,62165,12703,True
VIN112704,LuxurySUV-L4,Premium SUV,Red,Base,ICE,2024-05-02T00:00:00,evening,Line_1,Premium Export,2024-05-20T00:00:00,120153,12704,True
VIN112705,SportSedan-S2,Mid-size,Silver,Base,ICE,2024-07-11T00:00:00,evening,Line_2,Domestic,2024-08-14T00:00:00,92833,12705,True
VIN112706,CityHatch-C5,Compact,Silver,Sport,ICE,2024-05-14T00:00:00,night,Line_2,Domestic,2024-06-21T00:00:00,90299,12706,True
VIN112707,WorkTruck-T6,Commercial,Silver,Base,ICE,2024-01-03T00:00:00,night,Line_1,Commercial Export,2024-01-23T00:00:00,90008,12707,True
VIN112708,FamilySUV-M3,SUV,Brown,Base,ICE,2024-08-31T00:00:00,day,Line_1,Domestic,2024-09-24T00:00:00,92942,12708,True
VIN112709,SportSedan-S2,Mid-size,White,Luxury,ICE,2024-11-03T00:00:00,evening,Line_1,Domestic,2024-11-22T00:00:00,87047,12709,True
VIN112710,EcoSedan-X1,Compact,Silver,Sport,Hybrid,2024-02-18T00:00:00,evening,Line_2,Export,2024-03-12T00:00:00,79350,12710,True
VIN112711,CityHatch-C5,Compact,Green,Base,ICE,2024-05-09T00:00:00,evening,Line_1,Domestic,2024-06-14T00:00:00,51698,12711,True
VIN112712,EcoSedan-X1,Compact,Black,Luxury,ICE,2024-10-09T00:00:00,night,Line_2,Domestic,2024-11-22T00:00:00,102961,12712,True
VIN112713,WorkTruck-T6,Commercial,Other,Base,ICE,2024-03-30T00:00:00,evening,Line_2,Commercial Export,2024-04-15T00:00:00,92981,12713,True
VIN112714,EcoSedan-X1,Compact,Green,Base,ICE,2024-03-04T00:00:00,evening,Line_2,Domestic,2024-04-04T00:00:00,101497,12714,True
VIN112715,CityHatch-C5,Compact,Green,Sport,ICE,2024-12-26T00:00:00,day,Line_1,Domestic,2025-01-26T00:00:00,37282,12715,True
VIN112716,CityHatch-C5,Compact,White,Base,Hybrid,2024-05-14T00:00:00,night,Line_1,Domestic,2024-06-06T00:00:00,54434,12716,True
VIN112717,LuxurySUV-L4,Premium SUV,White,Luxury,ICE,2024-11-07T00:00:00,evening,Line_2,Premium Export,2024-11-29T00:00:00,52084,12717,True
VIN112718,CityHatch-C5,Compact,Green,Base,Hybrid,2024-01-09T00:00:00,night,Line_1,Domestic,2024-02-02T00:00:00,58175,12718,True
VIN112719,WorkTruck-T6,Commercial,Gray,Sport,Hybrid,2024-03-18T00:00:00,evening,Line_2,Domestic,2024-04-14T00:00:00,76064,12719,True
VIN112720,EcoSedan-X1,Compact,Black,Sport,ICE,2024-05-16T00:00:00,day,Line_2,Domestic,2024-06-06T00:00:00,43531,12720,True
VIN112721,CityHatch-C5,Compact,White,Sport,ICE,2024-01-03T00:00:00,night,Line_2,Domestic,2024-02-10T00:00:00,37139,12721,True
VIN112722,CityHatch-C5,Compact,White,Base,Hybrid,2024-09-29T00:00:00,day,Line_1,Domestic,2024-10-23T00:00:00,89974,12722,True
VIN112723,FamilySUV-M3,SUV,Silver,Sport,Hybrid,2024-10-21T00:00:00,day,Line_2,Export,2024-12-03T00:00:00,86869,12723,True
VIN112724,FamilySUV-M3,SUV,Black,Premium,ICE,2024-10-02T00:00:00,day,Line_1,Domestic,2024-11-01T00:00:00,55842,12724,True
VIN112725,WorkTruck-T6,Commercial,White,Sport,Electric,2024-07-02T00:00:00,evening,Line_2,Commercial Export,2024-08-11T00:00:00,77779,12725,True
VIN112726,CityHatch-C5,Compact,Gray,Premium,Hybrid,2024-12-02T00:00:00,day,Line_1,Domestic,2024-12-28T00:00:00,84516,12726,True
VIN112727,SportSedan-S2,Mid-size,Red,Base,Hybrid,2024-02-29T00:00:00,night,Line_1,Domestic,2024-04-11T00:00:00,100966,12727,True
VIN112728,SportSedan-S2,Mid-size,Gray,Luxury,ICE,2024-10-21T00:00:00,evening,Line_1,Domestic,2024-11-17T00:00:00,63744,12728,True
VIN112729,SportSedan-S2,Mid-size,White,Base,ICE,2024-03-15T00:00:00,night,Line_1,Premium Export,2024-04-09T00:00:00,116401,12729,True
VIN112730,WorkTruck-T6,Commercial,Gray,Luxury,Hybrid,2024-03-03T00:00:00,day,Line_1,Commercial Export,2024-03-27T00:00:00,55584,12730,True
VIN112731,CityHatch-C5,Compact,Black,Luxury,Hybrid,2024-02-28T00:00:00,day,Line_2,Domestic,2024-03-16T00:00:00,39780,12731,True
VIN112732,FamilySUV-M3,SUV,Black,Sport,ICE,2024-12-27T00:00:00,night,Line_1,Export,2025-01-31T00:00:00,65081,12732,True
VIN112733,SportSedan-S2,Mid-size,Red,Base,Electric,2024-03-06T00:00:00,night,Line_2,Premium Export,2024-04-01T00:00:00,64198,12733,True
VIN112734,LuxurySUV-L4,Premium SUV,Other,Base,ICE,2024-06-28T00:00:00,evening,Line_1,Premium Export,2024-07-20T00:00:00,69933,12734,True
VIN112735,CityHatch-C5,Compact,Blue,Sport,Hybrid,2024-05-09T00:00:00,day,Line_1,Domestic,2024-05-27T00:00:00,44556,12735,True
VIN112736,CityHatch-C5,Compact,Blue,Premium,ICE,2024-07-04T00:00:00,day,Line_1,Domestic,2024-07-25T00:00:00,53687,12736,True
